3.5577	0.0089087	0.20169	0.03	1	0.63423	0.61971	0.3	2.5	20
2.0333	0.001	0.2	0.02	0.25	0.51037	1.3333	0.3	2.5	15
5.0137	0.0084582	0.20001	0.032955	1.004	0.63902	0.598	0.4974	2.5081	11.709
4.7414	0.013266	0.22899	0.01	1.6809	0.27649	0.44463	0.61712	1.6252	14.248
5	0.005	0.28307	0.02	1.2037	0.4655	1.1216	1	3.5	15
3.9917	0.001	0.35687	0.017084	1.0067	0.44614	0.70749	0.39435	2.702	7.8894
4.5969	0.0074764	0.14328	0.022091	1.1893	0.60525	0.78361	0.44065	2.8787	16.731
3.0674	0.001	0.18087	0.01	0.33239	-0.066907	0.42758	1.092	3.95	10.626
6.2953	0.005514	0.27137	0.024769	0.44766	0.69485	1.1784	0.539	9.0078	21.427
4.5361	0.001	0.19588	0.01	0.99604	-0.10893	0.95858	0.73349	2.5725	20.441
5	0.49879	0.22872	0.01	0.57235	0.8	0.80001	0.3	3.3333	15
2.5269	0.020037	0.29463	0.01	0.25	0.67656	0.99476	0.5966	2.4992	29.958
2.9526	0.012184	0.2	0.022188	1	0.47346	0.62987	0.3	2.5	15
10	0.0052522	0.47928	0.01	0.62722	0.60129	0.60137	0.22462	3.4644	-10.938
3	0.24	0	0.021102	0.25	0.76101	1	0.3	2.1623	20
5.0059	0.018617	0.40991	0.03008	0.99826	0.34582	0.46635	0.71244	4.4491	30.032
2.1057	0.0025722	0.38345	0.010827	0.25	0.10843	1.4586	0.59811	3.3026	11.331
5	0.01	0.2	0.24	1.1667	0.8	0.33787	0.3	2.5	15
5.4665	0.032688	0.3313	0.020982	1.0803	0.32529	0.48385	0.307	3.8247	14.786
4.643	0.011064	0.3	0.036667	0.83426	0.4	0.65745	0.5	3.3333	15
9.9998	0.00703	0.41463	0.013372	0.97365	0.16803	0.60415	0.44338	9.7314	27.349
5.0248	0.014017	0.22594	0.020053	1.2182	0.4578	0.49328	0.23565	4.5635	17.381
2.7495	0.001	0.20437	0.016978	0.25	0.45352	0.89097	0.592	3.3055	26.498
0.1	0.024904	0.18889	0.015	0.5	0.4	0.61423	0.3	2.5	15
9.6014	0.016594	0.6378	0.020601	2	0.8	1.3333	0.6	7	15
7.368	0.0032747	0.20989	0.024313	0.8113	0.71615	0.6059	0.045936	2.8774	15.745
6.4365	0.0045153	0.40062	0.019995	1.0006	0.80094	0.47812	0.30557	2.5923	14.992
7	0.005	0.2	0.02	0.93361	0.8	0.66236	0.3	3.2404	15
7	0.001	0.2	0.022092	1	0.8	0.72005	0.3	2.5	15
3.4074	0.005	0.21726	0.027647	0.5	0.70283	0.8	0.6	3.3333	7.1578
8.0006	0.0069993	0.2199	0.019997	0.99988	0.79988	1.0001	0.29991	3.4873	14.999
4.6538	0.001	0.2	0.02	1	0.8	0.87702	0.3	3.3333	15
5	0.001	0.4	0.04	0.95833	0.68368	1	0.3	2.8919	15
4.2942	0.0064855	0.2132	0.019876	0.89617	0.7106	0.76362	0.60403	3.5139	22.167
4.4956	0.001	0.32776	0.030569	0.98467	0.7151	0.74832	0.53931	3.319	7.0536
4.4331	0.005	0.26918	0.02	1.0406	0.74532	1	0.3	2.827	11.744
2.807	0.001	0.1853	0.01	0.97766	0.51934	0.97446	0.31238	2.5447	14.796
10	0.001	0.2	0.011308	0.5	0.76164	1	0.3	2.5	20
7.7778	0.0041448	0.20247	0.010278	0.9184	0.64352	1	0.87407	2.5	20.741
2.2801	0.0099999	0.2	0.02	0.62877	0.68917	1.1111	0.72016	3.5152	30
7	0.0079565	0.2	0.02	0.50388	0.69421	0.63592	0.13411	2.5	15
2.9116	0.006395	0.174	0.01	0.36337	0.77595	0.91913	0.28058	2.6002	14.708
2.346	0.009664	0.1662	0.030747	1.0163	0.52173	1.0187	-0.0093322	4.9674	14.851
1.2097	0.0062285	0.18683	0.025206	0.49972	0.48817	1.0378	0.34767	2.9061	17.437
2.9702	0.007	0.20173	0.02037	0.25	0.7051	0.94137	0.24867	3.7366	13.823
3.1333	0.010339	0.26591	0.02021	0.85088	0.64199	0.84171	0.18827	2.5289	16.417
4.0059	0.0084357	0.26287	0.013268	0.90396	0.46819	0.82675	0.41261	2.3894	16.386
3	0.0097966	0.4	0.09	1	0.56697	1.0749	0.3	5	15
5	0.01	0.3	0.01	1	0.8	0.8	0.5	2.5	15
4.6321	0.0069406	0.2946	0.020008	0.76498	0.54896	1.0004	0.30026	3.334	15.003
5.2778	0.005	0.2	0.01	0.625	0.8	1	0.4	7.3027	20
2.9954	0.0052742	0.31772	0.01	1.0589	0.41614	0.99296	0.6446	4.767	12.818
4.5846	0.0095414	0.38298	0.01974	0.96964	0.64274	0.62701	0.15777	7.0781	15.278
3.8326	0.005	0.21292	0.02	1	0.8	0.8	0.43148	5	30
2.2086	0.016132	0.28154	0.035716	0.56857	0.66519	1.1232	0.31085	6.663	31.097
10	0.0066667	0.17328	0.02	1	0.8	1	0.3	3.3333	15
6.7668	0.0032153	0.066667	0.018779	0.85417	0.49617	0.10034	0.57207	3.8765	13.667
7.5849	0.0017153	0.099647	0.018516	0.61256	0.77172	0.21043	0.51724	6.0101	14.986
7.4787	0.0041552	0.29636	0.015135	0.46989	0.73636	1.0007	3.1404	4.8164	623.35
10	0.01	0.2	0.02	1	0.8	1	0.3	2.5	15
8	0.001	0.16983	0.04	1	0.8	0.6963	0.21667	2.5	11.126
5.9846	0.0023385	0.1266	0.026675	0.66688	0.50058	0.34032	0.51625	3.0841	32.661
9.6296	0.001	0.033333	0.02794	0.50637	0.64479	0.78367	0.44924	3.7764	20
6	0.001	0.039583	0.010833	0.5	0.62456	0.59038	0.36404	4.0774	10
5.5387	0.0029967	0.20033	0.01	1.0007	0.26757	0.85297	0.60106	3.4982	17.414
7.1887	0.0052899	0.15131	0.020287	0.75	0.54286	0.84299	1.6789	2.5836	13.696
6.101	0.009	0	0.05	0.25	0.75	0.55033	0.82545	3.375	25.25
8.5871	0.001	0.19924	0.016413	0.50095	0.59716	0.7983	2.7826	4.9967	9.6816
9.9999	0.01	0.18889	0.01	0.5	0.8	0.88889	1.1032	4.5808	22.222
6	0.001	0.4	0.02	1.5	0.8	-0.37472	0.3	2.5	15
5	0.007	0.7	0.03	2.1537	0.47591	1	0.2585	2.5	15
0.1	0.4685	0.15407	0.087456	0.25	0.5029	0.57557	0.57588	3.2427	11.605
7.3907	0.013333	0.63054	0.032415	1.1136	0.8	1	0.20754	3.5	15
5	0.02	0.19291	0.017821	1	0.52859	0.7564	0.4	2.5	6.6309
10	0.001	0.45903	0.021533	1.0008	0.30892	0.94236	0.36552	2.4971	-18.698
4.8552	0.01446	0.29867	0.028143	0.99546	-0.1614	0.50835	0.30337	2.4909	15.042
7	0.02	0.2	0.02	1.1514	0.49684	0.48959	0.4	2.5	15
5.2508	0.019766	0.19753	0.022725	0.92462	0.39073	0.090254	0.30398	2.531	29.951
5	0.01	0.28676	0.02	1.1667	0.4	0.32981	0.3	2.5	10
3.6122	0.097936	0.2	0.022507	1	0.3977	1	0.3	2.5	15
3.0086	0.026821	0.39947	0.019907	1.0041	-0.55554	1.2067	0.30284	2.5086	20.046
7	0.0092262	0.5149	0.02	1.5101	0.57297	0.83731	0.20826	5	15
3.778	0.015637	0.28832	0.02	1.4264	0.082952	1	0.3	2.5	15
2.55	0.012512	0.28554	0.024796	0.95228	-0.47994	0.74719	0.3	2.5	10
2.3393	0.001	0.63202	0.01	1.0739	0.19893	1	0.2	2.5	11.667
2.8946	0.007	0.29957	0.03	0.41667	0.44444	0.93465	0.25867	3.9584	17.778
7.8842	0.01	0.30708	0.02	0.5	1	0.53799	0.6	3.5	7.6329
2.8891	0.018596	0.20393	0.015569	0.69995	0.8366	0.18794	0.33698	2.5996	15.455
3.5559	0.56136	0.37236	0.015293	0.40623	1.0209	1.3677	0.53899	5.6434	17.941
3	0.01	0.3	0.02	1	0.8	0.8	0	3.2821	15
3.0791	0.0046456	0.53451	0.017973	1.1312	0.76348	0.95943	0.27363	5.071	14.675
2.7132	0.0085	0.35132	0.033433	1	0.68264	0.67635	0.3	2.5	15
3.6448	0.013824	0.28468	0.020123	0.98031	0.60952	1.0751	0.60399	4.9893	15.049
3	0.005	0.52405	0.01	1.0252	0.8	0.8	0.19233	3.5	15
1.55	0.005	0.44755	0.02	0.69278	0.8	1	0.4	5	15
2.5466	0.001	0.48984	0.053426	0.99797	0.84931	0.57532	0.26408	2.9075	15.019
5.2512	0.0099886	0.39824	0.01	1.0425	0.80062	0.57054	0.46666	4.6686	140.05
5.2737	0.0085113	0.29709	0.020098	1.0043	0.61943	0.6751	0.40318	3.489	11.054
1.6253	0.01	0.30707	0.01	0.5	0.8	0.75471	0.6	5	19.636
3	0.001	0.41754	0.022918	0.95833	0.8	0.8	0.4	3.5	20
3.2752	0.0058333	0.20748	0.022444	1	0.61258	1	0.2	3.7037	12.633
3.2	0.0073333	0.26831	0.010833	1	0.88889	1	0.059926	3.8889	16.616
1.7103	0.0054798	0.3	0.032483	1	0.8	0.8	0.3	3.5	15
3.152	0.001	0.25185	0.019543	0.95833	0.8	0.96315	0.3	3.5	12.222
2.1783	0.0055	0.2	0.016667	1.0464	0.74941	0.8	0	2.5	15
0.1	0.011149	0.2	0.02	0.52826	0.8	1	0.3	5	30
1.55	0.005	0.30545	0.016667	0.86428	0.73917	1	0.2	3.8008	20
1.1889	0.001	0.26477	0.020775	0.50112	0.65165	1.0031	0.25407	4.0054	15.025
1.9489	0.006668	0.31197	0.016696	1.0019	0.80008	1.0011	0.0011108	3.234	20.023
6.7285	0.0056709	0.11677	0.018323	0.66158	0.73295	0.91614	0.35451	3.9447	29.329
3.0597	0.0034462	0.42669	0.02	1	0.8	1	0	3.5	15
1.783	0.001	0.29142	0.01	1.0079	0.65534	1	0.3	2.5	15
1.3447	0.005	0.2	0.01	1	0.57778	1	0.29999	2.5	15
0.1	0.015996	0.26881	0.021404	0.83673	0.59429	1.0702	0.30736	3.2105	20.143
2.2124	0.001	0.1847	0.01	0.44095	0.4	1.5	0.22112	2.2173	15
5.0018	0.0049951	0.28897	0.020012	1.0005	0.80055	0.74632	0.5996	3.3344	15.005
3	0.001	0.20794	0.02	1	0.88889	0.68534	0.4	2.5	10
0.80311	0.0085164	0.24603	0.027256	0.28682	0.42507	1.6227	0.72241	3.971	21.64
5.9285	0.001	0.65279	0.019475	0.98371	0.8168	1.1294	0.30071	5.1304	8.3497
6.975	0.001	0.45819	0.018789	1.4375	0.05	1.5	0.625	3.7489	19
4.9411	0.01	0.1	0.04	1	0.47678	1.0445	0.33807	5	30
4.1112	0.01	0.11985	0.04	0.98611	0.4368	0.93007	0.6	4.6667	17.778
10	0.010001	0.38329	0.026664	1.9999	0.53328	0.79993	0.99994	4.9999	9.118
4.7278	0.007344	0.2	0.02	1.0823	0.46837	0.7471	0.41505	3.3333	10
4.4151	0.02	0.2	0.02	1	0.64467	1	0.3	3.5	15
10	0.0010001	0.64058	0.01	1.5459	0.050003	1.25	0.50834	4.2083	12.25
3	0.0055	0.2	0.02	0.99999	0.17814	0.68676	0.4	2.5	9.5775
7	0.01	0.2	0.03	1	0.4	0.49543	0.3	2.5	15
7.0907	0.005	0.32109	0.015629	1.3921	0.23154	0.8	0.77321	3.3333	18.333
10	0.001	0.12926	0.013923	1.5205	0.14029	0.61624	0.4324	2.179	14.443
3.5832	0.001	0.25175	0.01	1.1668	0.79991	0.93313	0.29994	2.5003	15.002
5.9191	0.0045055	0.46419	0.01	1.3067	0.81826	1.1372	0.45185	2.9789	17.189
10	0.0099163	0.48002	0.022526	1.9092	1.1009	1.0047	0.30302	2.4919	14.963
6.4298	0.0032244	0.28568	0.032815	1.3897	0.6719	0.79081	0.21712	2.2179	19.512
3.009	0.0073379	0.2	0.029815	1.0041	0.79583	0.99537	0.29699	2.5081	14.963
10	0.0098981	0.28861	0.01	1.612	1.0075	0.4093	-0.083955	3.9663	10.274
8.9366	0.0070072	0.40324	0.01137	1.7228	1.2142	0.35822	0.12947	4.3966	10.94
6.9569	0.001	0.64205	0.02	1.7331	0.8	0.8	0.3	3.5	10
6.2555	0.01	0.2	0.02	1	0.37903	0.63668	0.6	7	15
7.0919	0.0085	0.31865	0.01994	1.2759	0.6827	0.66158	0.14583	4.25	20.667
7	0.018907	0.099999	0.015	1.879	0.8	0.63367	0.4	2.5	15
3	0.001	0.2	0.043423	1	0.8	0.8	0.3	2.5	15
2.5227	0.0013077	0.032649	0.010769	0.25	0.38462	1.4615	0.6	3.3077	18.692
4.0258	0.001	0.45735	0.01	1.2415	0.8	1	0.3	2.5	20
9.4901	0.0062355	0.39122	0.02311	1.6766	0.82792	0.96558	0.29332	5.0991	30
2.9996	0.0050223	0.28801	0.020056	1.0024	0.39805	0.8816	0.89685	2.4951	29.978
4.4091	0.03	0.3936	0.02	1	0.4	0.60541	0.6	4.6667	15
5	0.021577	0.22354	0.01	1	0.02354	0.87667	0.69759	3.1571	12.349
2.4728	0.0087937	0.15112	0.018953	1.1479	0.43319	0.78053	0.25644	2.4084	12.351
4.6279	0.012273	0.31074	0.031812	0.94106	0.39399	0.93596	1.8258	5.077	14.622
3.55	0.0082054	0.2	0.02	0.25	0.5723	0.99999	0.3	3.3333	12.523
9.1752	0.01	0.34566	0.031907	1	0.62822	1	1.6194	5	15
5	0.005	0.2	0.01	0.25	0.48243	0.99999	1.4696	2.5	15
4.2094	0.005746	0.22415	0.020556	0.58425	0.77919	0.7274	0.40782	3.132	13.255
10	0.0068661	0.22858	0.022137	1.0935	0.70385	0.63679	0.4683	2.3161	14.16
