0.01	0.2859	0.01	0.28637	0.98564	0.53898	1	0.3	3.3333	15
0.0043333	0.1	0.015486	4.037e-06	0.45833	0.49285	0.53909	0.24084	1.7389	15
0.096684	0.18006	0.018686	0.58333	0.62564	0.32645	0.8	0.5	3.3333	10
0.005	0.21836	0.03	0.5	0.97469	0.41798	0.76753	0.4	3.3333	15
0.0062714	0.22498	0.019094	0.29073	0.98309	1.0168	0.39553	0.12725	2.5793	15.363
0.005	0.16667	0.016318	0.5	0.51671	0.8	0.83921	0.5	5	30
0.020331	0.2124	0.02062	0.25327	0.51549	0.77211	1.4218	0.27985	4.7364	20.222
0.0073333	0.3	0.02	0.5	1.1445	0.8	0.73163	0.4	3.5	20
0.0089683	0.3	0.02	0.27599	0.99999	0.62623	1	0.3	3.4591	15
0.14089	0.21086	0.01	0	1.1701	0.80076	1.001	0.29929	3.3314	13.943
0.04	0.3	0.02	0.44589	1.3003	0.8	1	0.3	2.5	15
0.075114	0.3297	0.01	0.55484	2	1.0214	1	0.3	2.5	15
0.25033	0.29727	0.013392	0	1.1081	0.79212	0.99124	-0.38651	2.506	30.07
0.89131	0.19945	0.016522	0.49909	1.0011	0.66657	0.78717	0.24327	2.7806	15.015
0.007	0.2	0.03	0	0.6853	0.45859	1.0168	0.09045	2.5	15
0.0039572	0.25313	0.016485	0.081509	1.1139	0.59117	0.69093	0.27239	2.7869	16.458
0.0090716	0.22266	0.017877	0.23535	0.88968	0.49325	0.69725	0.25607	2.3817	15.541
0.01051	0.30182	0.01	1.2111e-05	1.0786	0.62553	0.59059	0.29483	2.7683	15.064
0.001	0.40197	0.030141	6.0982e-06	0.96142	0.79868	0.99647	-2.8231	1.8549	14.994
0.0066667	0.26477	0.03	0.5	0.51473	0.8	0.78278	0.3	4.7577	26.667
0.0066667	0.10556	0.01	1.2111e-05	0.49442	1	0.28423	0.3	1.2155	16.667
0.0040562	0.16667	0.02	0.36934	0.5	1.1784	0.58547	0.4	2.5	15
0.024264	0.060151	0.01	0.36023	0.50036	1.0001	0.73315	0.50002	3.2955	20
0.015407	0.13556	0.01	0.27133	0.66851	1.2189	0.46056	0.47167	2.9622	22.758
0.023065	0.26193	0.022128	0.9576	0.78211	0.34468	1.1968	0.42792	5.4306	17.934
0.01	0.2536	0.015	0.64977	1	0.44716	1	0.089673	3.3322	30
0.013255	0.32579	0.018219	0.42418	1.329	0.51386	0.70902	0.1278	3.7274	15.809
0.47941	0.3	0.01	1	0.82928	0.59182	1	0.3	3.8511	40
0.013843	0.35491	0.01	0.57423	1.0223	0.35568	1.2112	0.26603	4.4885	31.69
0.0042661	0.31667	0.02	0.57147	0.46925	0.62506	1.5	1	3.3333	30
0.16574	0.019086	0.02918	0.49999	0.41667	0.39998	1.5	0.49998	3.3333	15
0.001	0.25113	0.021945	0.52676	0.5	0.58647	1.3875	0.8	2.5	20
0.0046876	0.17938	0.03	0.5	0.25	0.8	1.3608	0.5	5	30
0.016965	0.1876	0.01	0.6888	0.29138	0.81964	1.8147	0.41115	5.0609	21.957
0.034183	0.29878	0.01	0	0.49205	1.3267	0.92647	0.42876	4.1411	19.228
0.0040412	0.21867	0.031116	2.716e-06	1.12	0.7446	0.69187	1.4368	2.8251	13.378
0.020044	0.2521	0.026672	0.48913	0.69452	0.79925	0.96815	1.3449	3.892	20.009
0.0095119	0	0.032052	0	0.52564	1.0598	0.73591	0.33334	2.6111	20.166
0.012833	0.16667	0.019764	6.0555e-06	0.5	0.8	1.0667	1.3035	3.5	15
0.0092208	0.27982	0.020866	1.0296	0.3407	0.58876	0.95671	0.42814	4.6791	30.346
0.001	0.29817	0.028372	2.0808e-06	0.60827	1.0777	1.0038	-0.092805	2.3159	16.626
0.0059972	0	0.01	1.9072	0.45833	0.44445	0.746	0.6	3.4444	30.941
0.010905	0	0.015368	3.0464	0.46948	0.27929	0.99999	0.73395	3.5	35.556
0.0057499	0.29529	0.022102	0.77577	0.38615	0.63087	0.96311	0.49014	6.9072	39.816
0.004	0.22445	0.017631	0.54931	0.45833	0.31328	1.5	1	3.5	20
0.001	0.3	0.04	0.91203	0.93884	0.66197	1	0.3	2.5	15
0.0049999	0.21689	0.019444	0.5	0.5	0.4	1.1834	0.4	3.5	15
0.060229	0.19922	0.014905	1.0019	0.50097	0.99806	1.0002	0.30025	4.7468	15.016
0.011291	0.084485	0.025229	0.8875	0.56838	0.22818	1.2392	0.455	2.9147	13.092
0.020815	0.30154	0.021462	2.3232	0.48146	1	0.8	0.31111	5.8395	20
0.0060001	0.33865	0.01375	1.125	0.3581	0.91251	0.68749	0.9375	5.2187	29
0.001	0.28174	0.01	1.2173	0.50165	0.86007	0.64076	0.27765	3.5111	20.039
0.0086153	0.3	0.03	3.1539	0.25	1	0.8	0.5	3.5	15
0.0027778	0.28978	0.016667	1.5062	0.28225	1.0333	0.54251	0.40833	5.1667	21.75
0.01	0.3	0.023128	1.2031	0.5	0.90961	1.0558	0.86784	4.6667	20
0.503	0.15619	0.016853	0.16801	0.5	0.81869	1.0031	1.35	3.3333	10
0.016521	0.15	0.02	0.5	0.81654	0.66421	0.65412	0.6	3.3333	15
0.005	0.2	0.02	0.5	0.5	0.8	1	1.3311	2.5	15
0.0095184	0.14267	0.021875	1.0011	0.49945	0.77177	1.0011	0.39929	2.4981	15.009
0.0054748	0.21509	0.02	0.54123	0.48611	0.90609	0.91437	0.3	3.7037	26.667
0.0082072	0.026739	0.01	0.84315	0.27123	0.72027	1.1322	0.5974	3.2943	18.631
0.011222	0.20552	0.022368	0.0082165	0.50001	0.49774	0.99999	0.26403	2.9444	15.185
0.032524	0.34171	0.01	6.7283e-07	0.59947	0.85937	1.3005	2.1051	4.0734	20.72
0.0097895	0.28685	0.017614	0.26455	0.55056	0.8203	0.99492	0.59303	2.5615	14.918
0.010137	0.19176	0.023797	0	0.89772	0.80684	0.80684	0.5057	3.5171	15.061
0.01327	0.14015	0.023633	0.12105	0.84104	0.85256	0.35786	0.71808	2.8179	16.453
0.017985	0.18947	0.01	0.045616	0.87503	0.97368	0.74404	0.1871	3.4579	14.789
0.0092536	0.2	0.01951	7.724e-07	1.021	0.61362	0.64436	0.31111	2.474	20
0.0052778	0.19199	0.020903	0	0.69869	0.61975	0.8	0.3	2.5	20
0.021229	0.1645	0.019385	0.50312	0.62812	0.79625	0.99583	0.29778	5.0073	15.314
0.0057297	0.17492	0.02	0.44413	1	0.8	0.6444	0.66667	3.3333	10
0.02295	0.16351	0.02	0.35114	1.0556	0.96674	0.75319	0.54444	2.7778	17.011
0.040476	0.26139	0.019822	0.47385	1.0078	1.1987	0.80799	1.129	3.52	15.071
0.043334	0.1	0.02	0.45149	0.95833	0.8	0.8	1	3.5	20
0.013564	0.21384	0.019998	0.43084	0.4761	0.90745	1.2606	0.70245	4.4588	36.775
0.011548	0.2	0.02	0.5	0.5	1	1	0.6	5	30
0.0075593	0.22801	0.023153	0.39831	1.1186	0.92204	1.1356	0.21187	3.4491	16.085
0.0099967	0.16797	0.019996	0.48243	0.48171	0.39984	1.0675	0.29985	3.7041	23.335
0.0056267	0.18889	0.019775	0.41131	0.5	0.8	1.1402	0.3	3.5	15
0.011667	0.16667	0.02	0.5	0.5	0.4	1.2752	0.6874	3.3333	15
0.019809	0.20015	0.020101	0.49673	0.36002	0.39648	1.0135	0.30264	3.3421	14.967
0.011477	0.20303	0.01	0.53042	0.5105	0.65675	1.4855	0.50375	2.5754	94.574
0.24136	0	0.018754	0.5	0.38728	0.73262	1.132	0.3	3.3333	26.196
0.01	0.1	0.019445	0.5	0.5	0.4	0.8	0.3	2.5	15
0.0058335	0.16667	0.01	0.39184	0.5	0.57463	1.3334	1.2886	2.5	30
0.0052758	0.20785	0.020008	2.0136e-06	0.49985	0.80036	1.3329	0.19359	2.8115	15.003
0.0087593	0	0.010833	0.40319	0.38858	0.77683	1	0.4	3.2635	26.667
0.0049302	0.11111	0.01475	0.51773	0.41667	0.8728	1.5566	1.3447	2.8706	23.533
0.005	0.2	0.034207	0.5	0.5	0.8	1.5	0.71798	3.4216	15
0.034522	0.18889	0.016132	0.37785	0.77538	1.1232	1.3824	0.16913	2.5	20
0.02	0.2	0.02	0.5	1	0.8	1.2333	0.3	2.5	15
0.02048	0.17155	0.019929	0.4045	0.99105	0.8146	1.3712	0.29025	2.0709	14.883
0.0078547	0.18553	0.028889	0.41667	0.82031	0.8	1.3333	0.16615	2.5	15.505
0.043357	0.16025	0.030672	0.48739	0.9853	0.71621	1.0168	0.31093	2.5294	15.134
0.015374	0.33092	0.033821	0.25053	1.0146	1.2291	0.932	0.39586	3.8178	13.899
0.001	0.31	0.029993	0.41662	1.0554	1.1267	0.49377	0.30004	2.7775	21.627
0.013333	0.28412	0.01	0.5	0.79891	0.88889	1	0.4	3.5	15
0.014302	0.3	0.01	0.5	1	0.88889	0.64967	0.3	3.3333	15
0.005556	0.21109	0.01	0.39815	0.5741	0.8	0.89752	0.36667	3.5185	15
0.0099999	0.2	0.02	0.40175	0.95833	1.6	1.4692	0.3	2.5	20
0.020438	0.2709	0.01	1.0145	1	1	1.3514	0.3	2.5	15
0.01111	0.20002	0.028682	0.49078	0.8273	1.167	1.1185	0.29997	2.4999	30
0.03	0.2	0.02	0.4149	1	1.656	1.3166	-0.044766	2.5	15
0.02	0.2	0.01	0.5	0.625	1.6	1	0.3	2.5	15
0.011664	0.29912	0.024389	6.0572e-06	0.678	0.82235	0.59589	0.7999	2.4998	14.999
0.010978	0.14876	0.03408	0	0.67521	0.36555	0.43602	0.77787	2.4998	15.001
0.001	0.213	0.035518	0	0.84219	0.53131	0.21316	0.32789	2.3818	15.931
0.01015	0.20587	0.029438	2.2428e-06	0.59133	0.40978	0.29797	0.87492	2.6055	19.909
0.0075	0.2	0.020618	0	0.5	0.57991	0.78291	0.3	3.3333	15
0.022924	0.098721	0.02776	0.50475	0.5062	0.78884	0.9917	0.29949	3.5279	15.099
0.011292	0.21028	0.019094	4.4052e-06	0.96683	0.82409	0.81387	-0.1031	2.475	13.022
0.01	0.22026	0.02	0.41667	1.0789	0.8	1	0.19397	2.5	15
0.0066861	0.16841	0.01	0.36971	0.55676	0.85571	1.2108	0.437	4.6312	16.686
0.01	0.16667	0.01	0.30507	0.55685	1	0.86059	0.24403	3.3333	15
0.0051545	0.12608	0.01	0	0.51135	0.81506	0.77925	0.34673	4.727	26.385
0.0070584	0.14834	0.030032	0	0.54485	0.72429	1.2966	0.35469	4.0302	20.021
0.055845	0	0.01	1.9794e-06	0.50077	0.79861	0.99845	0.30101	3.4965	33.301
0.050845	0.056973	0.010331	1.6334e-06	0.58787	0.26736	0.79435	0.53725	5.8243	247.34
0.0060057	0.20478	0.019496	2.1203e-06	0.82827	0.41764	0.97479	-0.014081	3.2192	15.202
0.1426	0.21836	0.019182	0.53066	1.0288	0.61492	0.59111	0.27343	5.3451	15.327
0.0047778	0.18409	0.01	1.3333	0.95833	0.4	0.56132	0.1	3.9437	13.333
0.061348	0.20014	0.019891	1.1834e-05	0.93189	0.42011	1.0825	0.076339	5.02	13.396
0.18314	0.24497	0.02	0.5	1	0.4	1	0.18515	8.3333	18.333
0.51126	0.19498	0.022452	0.5	1	0.21219	0.83965	-0.082315	3.5	15
0.001	0.35572	0.02	4.037e-06	0.99999	0.75366	1.5567	0.26987	3.3333	20
0.001	0.3	0.02	2.0185e-06	0.99999	0.8	1.187	0.5	2.5	15
0.01	0.1949	0.02	0	0.9955	0.52787	1	0.6	2.5	26.667
0.001	0.27965	0.01	1.2111e-05	1	0.4	1.2224	0.6	2.5	15
0.001	0.2	0.02	6.0555e-06	1	0.4	1.5	0.14358	2.5	10
0.01	0.3	0.03	0	0.25	0.4	0.8	0.3	2.5	15
0.0038781	0.28903	0.03492	0.24799	0.25	0.79638	0.80362	0.30262	2.507	-43.025
0.14948	0.33207	0.017697	0.50653	0.33488	0.41327	0.95601	0.53296	2.0316	12.6
0.01	0.42362	0.16183	0.25309	0.61643	0.54321	0.81387	0.33333	2.5	25.556
0.033667	0.3	0.01	1	0.25	0.44444	1	0.33333	2.5	9.724
0.0099999	0.2	0.01	0.52778	0.48611	0.63927	1	0.5	3.5	15
0.017835	0.070287	0.014384	0.28315	0.62907	0.53621	1.0527	0.78794	2.2474	17.247
0.0075768	0.18851	0.01708	0.66807	0.53201	0.58468	1.0775	0.48152	3.8087	14.666
0.0049137	0.30665	0.010833	0.45046	0.84464	0.78359	1.0125	0.5016	3.1575	15.042
0.015	0.2	0.02	0.25	0.76235	0.4	1	0.3	2.5	12.086
0.0075	0.18889	0.018263	0.34799	1.0539	1.1347	0.8	0.4	2.5	15
0.036145	0	0.013583	0	0.375	1.0505	1.4306	0.14054	3.5553	89.454
0.0065955	0.18274	0.013317	0.55263	0.49748	1.1097	1.2002	0.33407	3.5026	17.207
0.0057239	0.13894	0.033907	1.4126e-05	0.68739	1.6749	0.9366	0.24593	2.3544	14.335
0.0046841	0.19865	0.02	0.26635	0.625	1.6	1.3333	0.1443	3.3333	15
0.12937	0.16377	0.03595	5.1241e-07	0.49263	0.76334	0.78668	0.70332	4.5204	214.51
0.0099999	0.17449	0.02	1.2111e-05	0.5	0.4	1	0.3	5	30
0.12983	0.052631	0.053671	0.34388	0.26591	0.4463	1.393	0.5354	4.8315	19.734
0.0096307	0.21843	0.01	0.24365	0.49851	0.38226	0.86225	0.50555	3.5002	14.477
0.0084924	0.20034	0.019983	4.0164e-06	0.51391	0.79924	0.56009	0.044201	5.1826	40.018
0.001	0.24994	0.02871	1.2114e-05	0.57385	0.80013	1.3332	0.24038	3.5003	33.332
0.001	0.3	0.014642	0.26057	1	0.54367	1	0.3	3.3333	15
0.005	0.3	0.01	1.2111e-05	0.5	0.8	1	0.3	2.5	15
0.007	0.2	0.019444	0.52778	0.50452	0.51794	0.93333	0.36667	3.3333	15
0.001	0.3908	0.028173	0.3723	0.80936	0.71466	0.90297	0.30377	3.7827	13.757
0.0023333	0.19482	0.016269	0.48171	0.76402	0.8	0.88233	0.4	3.3334	15
0.0038645	0.21484	0.016419	0.51926	0.8758	1.0329	0.85807	0.49226	2.7484	13.865
0.005	0.3	0.02	0.5	0.95833	0.8	0.99999	0.71718	2.5	20
0.001	0.070989	0.01	0.41265	0.5	1.0809	1	1.2334	3.3333	15
0.0085646	0.16667	0.01	0.41667	0.5	0.74353	0.82072	0.91376	3.8581	15
